Unnamed: 0,Unnamed: 1,名詞短語,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,動詞短語,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,介詞短語,Unnamed: 14,句子,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
D12055,還有人也站起來了.,,,,,,,,1,,,,,,,,,,,,
D12056,這個是二號.,1,,,,,,,,,,,,,,,,,,,
D12057,我啊.,,,,,,,,,,,,,,,,,,,,
D12058,是我.,,,,,,,,,,,,,,,,,,,,
D12059,我是二號.,,,,,,,,,,,,,,,,,,,,
D12061,二號.,,,,,,,,,,,,,,,,,,,,
D12062,我就是二號.,,,,,,,,,,,,,,,,,,,,
D12063,二號.,,,,,,,,,,,,,,,,,,,,
D12064,我不會裝.,,,,,,,,,,,,,,,,,,,,
D12065,我要裝.,,,,,,,,,,,,,,,,,,,,
D12066,還有這個.,1,,,,,,,,,,,,,,,,,,,
D12067,我不知道.,,,,,,,,,,,,,,,,,,,,
D12068,我不要玩了.,,,,,,1,,,,,,,,,,,,,,
D12069,因為要玩別的了.,,,1,,,,,,,,,,,,,,,1,,
D12070,我不要玩了.,,,,,,1,,,,,,,,,,,,,,
D12071,因為我要玩別的.,,,1,,,,,,,,,,,,,,,1,,
D12072,因為我要收了.,,,,,,1,,,,,,,,,,,,1,,
D12073,我要.,,,,,,,,,,,,,,,,,,,,
D12074,我要玩別的.,,,1,,,,,,,,,,,,,,,,,
D12075,我要玩別的.,,,1,,,,,,,,,,,,,,,,,
D12076,貓.,,,,,,,,,,,,,,,,,,,,
D12077,我也要裝這個.,1,,,,,,,,,,,,,,,,,,,
D12078,飛機.,,,,,,,,,,,,,,,,,,,,
D12079,還有這個.,1,,,,,,,,,,,,,,,,,,,
D12080,這個是什麼?,1,,,,,,,,,,,,,,,,,,,
D12081,我不知道.,,,,,,,,,,,,,,,,,,,,
D12082,那個是什麼?,1,,,,,,,,,,,,,,,,,,,
D12084,飛到上面.,,,,,,,,,,,,,1,,,,,,,
D12085,飛機還要裝,,,,,,,,,,,,,,,,,,,,
D12086,哦掉了.,,,,,,1,,,,,,,,,,,,,,
D12088,發動了.,,,,,,1,1,,,,,,,,,,,,,
D12089,他怎麼又掉了.,,,,,,1,,,,,,,,,,,,,,
D12090,飛.,,,,,,,,,,,,,,,,,,,,
D12091,飛.,,,,,,,,,,,,,,,,,,,,
D12092,我不要玩了.,,,,,,1,,,,,,,,,,,,,,
D12093,因為我要玩別的了.,,,1,,,,,,,,,,,,,,,1,,
D12094,我才拆第二個.,1,,,,,,,,,,,,,,,,,,,
D12095,老師.,,,,,,,,,,,,,,,,,,,,
D12096,我不知道.,,,,,,,,,,,,,,,,,,,,
D12097,沒有位置.,,,,,,,,,,,,,,,,,,,,
D12098,可以疊在一起.,,,,,,,,,,,,,,,,,,,,
D12099,我沒辦法.,,,,,,,,,,,,,,,,,,,,
D12100,蓋起來了.,,,,,,1,1,,,,,,,,,,,,,
D14001,玉米.,,,,,,,,,,,,,,,,,,,,
D14002,紅蘿蔔.,,,,,,,,,,,,,,,,,,,,
D14003,刀子呢?,,,,,,,,,,,,,,,,,,,,
D14004,我不知道.,,,,,,,,,,,,,,,,,,,,
D14005,湯匙.,,,,,,,,,,,,,,,,,,,,
D14006,吐司.,,,,,,,,,,,,,,,,,,,,
D14007,雞蛋.,,,,,,,,,,,,,,,,,,,,
D14008,啊這個是什麼?,1,,,,,,,,,,,,,,,,,,,
D14009,一個湯匙一個叉子.,1,,,,,,,,,,,,,,,,,,,
D14010,我要切.,,,,,,,,,,,,,,,,,,,,
D14012,這個給你.,1,,,,,,,,,,,,,,,,,,,
D14013,這給你.,,,,,,,,,,,,,,,,,,,,
D14014,這給你.,,,,,,,,,,,,,,,,,,,,
D14015,這給你.,,,,,,,,,,,,,,,,,,,,
D14016,我喜歡吐司.,,,,,,,,,,,,,,,,,,,,
D14017,給我.,,,,,,,,,,,,,,,,,,,,
D14018,這什麼?,,,,,,,,,,,,,,,,,,,,
D14019,他黑黑不好.,,,,,,,,,,,,,,,,,,,,
D14020,不好.,,,,,,,,,,,,,,,,,,,,
D14022,三隻小豬的.,,1,1,,,,,,,,,,,,,,,,,
D14023,房子做房子吧.,,,,,,,,,,,,,,,,,,,,
D14024,番茄醬.,,,,,,,,,,,,,,,,,,,,
D14025,你要吃番茄醬嗎?,,,,,,,,,,,,,,,,,,,,
D14026,不要給他載東西.,,,,,,,,,,,,1,,,,,,,,
D14027,三明治用這個吧.,1,,,,,,,,,,,,,,,,,,,
D14028,三明治用這個吧.,1,,,,,,,,,,,,,,,,,,,
D14030,我們弄個胡蘿蔔.,1,,,,,,,,,,,,,,,,,,,
D14031,他在切.,,,,,,1,,,,,,,,,,,,,,
D14032,刀子.,,,,,,,,,,,,,,,,,,,,
D14033,好了.,,,,,,,,,,,,,,,,,,,,
D14034,沒有你沒有用這個.,1,,,,,,,,,,,,,,,,,,,
D14035,這可以切嗎?,,,,,,,,,,,,,,,,,,,,
D14036,不可以呀.,,,,,,,,,,,,,,,,,,,,
D14037,我切滷蛋.,,,,,,,,,,,,,,,,,,,,
D14038,這可以做耶.,,,,,,,,,,,,,,,,,,,,
D14039,這怎麼吃呀?,,,,,,,,,,,,,,,,,,,,
D14040,放下來呀.,,,,,,,,1,,,,,,,,,,,,
D14041,那是我的.,,,1,,,,,,,,,,,,,,,,,
D14042,不要紅蘿蔔.,,,,,,,,,,,,,,,,,,,,
D14043,我要玉米.,,,,,,,,,,,,,,,,,,,,
D14044,等下再玩.,,,,,,,,,,,,,,,,,,,,
D14045,等下再.,,,,,,,,,,,,,,,,,,,,
D14046,來還有呢?,,,,,,,,,,,,,,,,,,,,
D14047,再玩.,,,,,,,,,,,,,,,,,,,,
D14048,再玩!,,,,,,,,,,,,,,,,,,,,
D14049,還要玩這個耶.,1,,,,,,,,,,,,,,,,,,,
D14050,打不開.,,,,,,,,,,1,,,,,,,,,,
D14051,打不開.,,,,,,,,,,1,,,,,,,,,,
D14052,我們一起來做這個.,1,,,,,,,,,,,,,,,,,,,
D14053,我想做警察.,,,,,,,,,,,,,,,,,,,,
D14054,你要跟我做警察.,,,,,,,,,,,,1,,,,,,,,
D14055,我們做警察救護.,,,,,,,,,,,,,,,,,,,,
D14056,警察救護車.,,,,,,,,,,,,,,,,,,,,
D14057,救護車!,,,,,,,,,,,,,,,,,,,,
D14058,我說警察救護車你聽到.,,,,,,,1,,,,,,,,,,,,,
D14059,做拖吊車.,,,,,,,,,,,,,,,,,,,,
D14060,拖吊車東西.,,,,,,,,,,,,,,,,,,,,
D14061,你跟我一起做拖吊車好不好?,,,,,,,,,,,,,,,,,,,,
D14062,拖吊車是要用推的.,,,1,,,,,,,,,,,,,,,,,
D14063,用好之後就高空作業.,,,,,,,1,,,,,,,,,,,,1,
D14064,這個補好.,1,,,,,,1,,,,,,,,,,,,,
D14065,我的是我的也是高空.,,,1,,,,,,,,,,,,,,,,,
D14066,我的是救援隊.,,,1,,,,,,,,,,,,,,,,,
D14067,你的是什麼?,,,1,,,,,,,,,,,,,,,,,
D14068,我的是那個拖吊車.,1,,1,,,,,,,,,,,,,,,,,
D14069,我們再玩這個好不好?,1,,,,,,,,,,,,,,,,,,,
D14070,我們玩這個好不好?,1,,,,,,,,,,,,,,,,,,,
D14071,這個呀.,1,,,,,,,,,,,,,,,,,,,
D14072,我要這拆掉哇.,,,,,,,1,,,,,,,,,,,,,
D14073,我的拖吊車壞掉了.,,,,,,1,1,,,,,,,,,,,,,
D14074,不像咧.,,,,,,,,,,,,,,,,,,,,
D14075,才不像.,,,,,,,,,,,,,,,,,,,,
D14077,客人坐走了.,,,,,,1,,,,,,,,,,,,,,
D14078,他們去拖吊車.,,,,,,,,,,,,,,,,,,,,
D14079,我要客人坐的啊.,,,1,,,,,,,,,,,,,,,,,
D14080,我的客人有小的還有大的.,,,1,1,,,,,,,,,,,,,,,,
D14081,這個是灰色.,1,,,,,,,,,,,,,,,,,,,
D14082,你看我做的我做的拖吊車.,,,,1,,,,,,,,,,,,,,,,
D14083,跟垃圾車一樣.,,,,,,,,,,,,,,,,,,,,
D14084,這個給你.,1,,,,,,,,,,,,,,,,,,,
D14086,等你咻.,,,,,,,,,,,,,,,,,,,,
D14088,借我.,,,,,,,,,,,,,,,,,,,,
D14089,我就可以走.,,,,,,,,,,,,,,,,,,,,
D14090,我就是高空作業.,,,,,,,,,,,,,,,,,,,,
D14091,很大台吧.,,1,,,,,,,,,,,,,,,,,,
D14092,他都去菜市場工作.,,,,,,,,,,,,,,,,,1,,,
D14093,不開進去.,,,,,,,,1,,,,,,,,,,,,
D14094,他在很遠的地方.,,,,1,,,,,,,,,,,,,,,,
D14095,我先出發囉!,,,,,,,,,,,,,,,,,,,,
D14096,拖吊車.,,,,,,,,,,,,,,,,,,,,
D14097,他壞掉了啦.,,,,,,1,1,,,,,,,,,,,,,
D14098,那是我的.,,,1,,,,,,,,,,,,,,,,,
D14099,我還要玩.,,,,,,,,,,,,,,,,,,,,
D14100,我要玩很久.,,,,,,,,,,,,,,,,,,,,
D16001,蛋蛋.,,,,,,,,,,,,,,,,,,,,
D16002,可以.,,,,,,,,,,,,,,,,,,,,
D16003,你有.,,,,,,,,,,,,,,,,,,,,
D16004,漢堡排給你吃.,,,,,,,,,,,,1,,,,,1,,,
D16005,餅乾.,,,,,,,,,,,,,,,,,,,,
D16006,可以.,,,,,,,,,,,,,,,,,,,,
D16007,還有賣蛋蛋.,,,,,,,,,,,,,,,,,,,,
D16008,可以.,,,,,,,,,,,,,,,,,,,,
D16009,好.,,,,,,,,,,,,,,,,,,,,
D16010,有紅色的餅乾.,,,,1,,,,,,,,,,,,,,,,
D16011,這個是番茄.,1,,,,,,,,,,,,,,,,,,,
D16012,可以.,,,,,,,,,,,,,,,,,,,,
D16014,你吃.,,,,,,,,,,,,,,,,,,,,
D16015,我要找幾個.,1,,,,,,,,,,,,,,,,,,,
D16016,可以.,,,,,,,,,,,,,,,,,,,,
D16017,歡迎光臨.,,,,,,,,,,,,,,,,,,,,
D16018,好.,,,,,,,,,,,,,,,,,,,,
D16019,好.,,,,,,,,,,,,,,,,,,,,
D16020,還可以吃餅乾.,,,,,,,,,,,,,,,,,,,,
D16021,好.,,,,,,,,,,,,,,,,,,,,
D16022,可以.,,,,,,,,,,,,,,,,,,,,
D16023,蛋蛋.,,,,,,,,,,,,,,,,,,,,
D16024,蛋蛋.,,,,,,,,,,,,,,,,,,,,
D16025,可以.,,,,,,,,,,,,,,,,,,,,
D16026,我要切一切.,,,,,,1,,,,,,,,,,,,,,
D16027,我把他黏起來.,,,,,,,1,,,,,,,1,,,,,,
D16028,媽媽.,,,,,,,,,,,,,,,,,,,,
D16029,你問他.,,,,,,,,,,,,,,,,,,,,
D16030,啊.,,,,,,,,,,,,,,,,,,,,
D16031,要把麵包包起來.,,,,,,,1,,,,,,,1,,,,,,
D16032,麵包.,,,,,,,,,,,,,,,,,,,,
D16033,蛋蛋.,,,,,,,,,,,,,,,,,,,,
D16034,有.,,,,,,,,,,,,,,,,,,,,
D16035,要.,,,,,,,,,,,,,,,,,,,,
D16037,要.,,,,,,,,,,,,,,,,,,,,
D16038,玩具要先收好.,,,,,,,1,,,,,,,,,,,,,
D16039,媽媽可以擺火車嗎?,,,,,,,,,,,,,,,,,,,,
D16040,媽媽.,,,,,,,,,,,,,,,,,,,,
D16041,幫我排火車.,,,,,,,,,,,,,,,,,1,,,
D16042,這是半圓形.,,,,,,,,,,,,,,,,,,,,
D16043,可以.,,,,,,,,,,,,,,,,,,,,
D16044,可以.,,,,,,,,,,,,,,,,,,,,
D16045,好.,,,,,,,,,,,,,,,,,,,,
D16046,要.,,,,,,,,,,,,,,,,,,,,
D16047,這是火車.,,,,,,,,,,,,,,,,,,,,
D16048,可以.,,,,,,,,,,,,,,,,,,,,
D16049,那個.,1,,,,,,,,,,,,,,,,,,,
D16050,可以.,,,,,,,,,,,,,,,,,,,,
D16051,在,,,,,,,,,,,,,,,,,,,,
D16052,在對面開車.,,,,,,,,,,,,1,,,,,,,,
D16053,對.,,,,,,,,,,,,,,,,,,,,
D16054,在對面開車.,,,,,,,,,,,,1,,,,,,,,
D16056,要.,,,,,,,,,,,,,,,,,,,,
D16057,要.,,,,,,,,,,,,,,,,,,,,
D16058,我的火車要去載客人了.,,,,1,,,,,,,,,,,,,,,,
D16060,也要去火車站.,,,,,,,,,,,,,,,,,,,,
D16061,嘉義的火車站.,,,,1,,,,,,,,,,,,,,,,
D16062,去阿公阿嬤家的.,,,1,,,,,,,,,,,,,,,,,
D16063,在嘉義.,,,,,,,,,,,,,,,,,,,,
D16064,大里火車站.,,,,,,,,,,,,,,,,,,,,
D16065,對.,,,,,,,,,,,,,,,,,,,,
D16066,要.,,,,,,,,,,,,,,,,,,,,
D16067,好.,,,,,,,,,,,,,,,,,,,,
D16069,這是什麼?,,,,,,,,,,,,,,,,,,,,
D16070,這是什麼?,,,,,,,,,,,,,,,,,,,,
D16071,這是戒指.,,,,,,,,,,,,,,,,,,,,
D16072,可以.,,,,,,,,,,,,,,,,,,,,
D16073,捷運.,,,,,,,,,,,,,,,,,,,,
D16074,不是.,,,,,,,,,,,,,,,,,,,,
D16075,mrt.,,,,,,,,,,,,,,,,,,,,
D16076,捷運可以去載小朋友.,,,,,,,,,,,,,,,,,,,,
D16077,對.,,,,,,,,,,,,,,,,,,,,
D16078,先把他拆掉.,,,,,,,1,,,,,,,1,,,,,,
D16079,還要再蓋捷運.,,,,,,,,,,,,,,,,,,,,
D16080,火車玩好了要蓋捷運.,,,,,,1,1,,,,,,,,,,,,,
D16081,要.,,,,,,,,,,,,,,,,,,,,
D16082,好.,,,,,,,,,,,,,,,,,,,,
D16083,你要陪我.,,,,,,,,,,,,,,,,,,,,
D16084,媽媽.,,,,,,,,,,,,,,,,,,,,
D16085,捷運站才有捷運.,,,,,,,,,,,,,,,,1,,,,
D16086,對.,,,,,,,,,,,,,,,,,,,,
D16087,我們下次再坐捷運.,,,,,,,,,,,,,,,,,,,,
D16088,出去玩.,,,,,,,,,,,,,,,,,1,,,
D16089,鴨鴨鴨.,,,,,,,,,,,,,,,,,,,,
D16090,我沒有.,,,,,,,,,,,,,,,,,,,,
D16091,媽媽這個我不會拼.,1,,,,,,,,,,,,,,,,,,,
D16092,鴨鴨.,,,,,,,,,,,,,,,,,,,,
D16093,六隻.,,1,,,,,,,,,,,,,,,,,,
D16094,要.,,,,,,,,,,,,,,,,,,,,
D16095,媽媽那個不能打開.,1,,,,,,1,,,,,,,,,,,,,
D16096,不見.,,,,,,,,,,,,,,,,,,,,
D16097,不見.,,,,,,,,,,,,,,,,,,,,
D16098,外面怎麼了?,,,,,,,,,,,,,,,,,,,,
D16100,這個太大.,1,,,,,,,,,,,,,,,,,,,
D21001,不用.,,,,,,,,,,,,,,,,,,,,
D21002,不用吧.,,,,,,,,,,,,,,,,,,,,
D21003,進去.,,,,,,,,1,,,,,,,,,,,,
D21004,從外面拼.,,,,,,,,,,,,1,,,,,,,,
D21005,這個.,1,,,,,,,,,,,,,,,,,,,
D21006,好像是.,,,,,,,,,,,,,,,,,,,,
D21007,鴨子.,,,,,,,,,,,,,,,,,,,,
D21008,二.,,,,,,,,,,,,,,,,,,,,
D21009,三四五六七八九十.,,,,,,,,,,,,,,,,,,,,
D21010,沒有.,,,,,,,,,,,,,,,,,,,,
D21011,完成了.,,,,,,1,1,,,,,,,,,,,,,
D21012,沒有.,,,,,,,,,,,,,,,,,,,,
D21013,紅蘿.,,,,,,,,,,,,,,,,,,,,
D21014,還有吐司.,,,,,,,,,,,,,,,,,,,,
D21015,那你要吃玉米嗎?,,,,,,,,,,,,,,,,,,,,
D21016,你要用湯匙.,,,,,,,,,,,,,,,,,,,,
D21017,你會啊.,,,,,,,,,,,,,,,,,,,,
D21018,用這個.,1,,,,,,,,,,,,,,,,,,,
D21019,雞腿.,,,,,,,,,,,,,,,,,,,,
D21020,嗯雞腿.,,,,,,,,,,,,,,,,,,,,
D21021,漢堡.,,,,,,,,,,,,,,,,,,,,
D21022,黃色.,,,,,,,,,,,,,,,,,,,,
D21023,起司.,,,,,,,,,,,,,,,,,,,,
D21024,可以啊.,,,,,,,,,,,,,,,,,,,,
D21025,這個是餅皮.,1,,,,,,,,,,,,,,,,,,,
D21026,那個是玉米的皮.,1,,,1,,,,,,,,,,,,,,,,
D21027,他不可以吃.,,,,,,,,,,,,,,,,,,,,
D21028,我要把他變成一個玉米.,1,,,,,,1,,,,,,,1,,,,,,
D21029,我已經幫你做好啦.,,,,,,,1,,,,,,,,,,1,,,
D21031,你要這個嗎?,1,,,,,,,,,,,,,,,,,,,
D21032,青花菜.,,,,,,,,,,,,,,,,,,,,
D21033,這個要切切嗎?,1,,,,,,,,,,,,,,,,,,,
D21034,番茄.,,,,,,,,,,,,,,,,,,,,
D21035,我來用.,,,,,,,,,,,,,,,,,,,,
D21036,只是要等.,,,,,,,,,,,,,,,,,,,,
D21037,這個這些要加在一起.,1,1,,,,,,,,,,,,,,,,,,
D21038,還有這個.,1,,,,,,,,,,,,,,,,,,,
D21039,番茄醬.,,,,,,,,,,,,,,,,,,,,
D21040,好了夾在他.,,,,,,,,,,,,,,,,,,,,
D21041,我等一下會來幫忙.,,,,,,,,,,,,,,,,,1,,,
D21042,嗯現在煮完我再幫你煮.,,,,,,,1,,,,,,,,,,1,,,
D21043,肉肉跟紅蘿蔔.,,,,,,,,,,,,,,,,,,,,
D21044,對然後還有番茄.,,,,,,,,,,,,,,,,,,,,
D21045,還有嗯雞肉.,,,,,,,,,,,,,,,,,,,,
D21046,漢堡肉.,,,,,,,,,,,,,,,,,,,,
D21047,幫你加在一起.,,,,,,,,,,,,,,,,,1,,,
D21048,可以了.,,,,,,,,,,,,,,,,,,,,
D21049,媽媽.,,,,,,,,,,,,,,,,,,,,
D21050,喔我等一下拿給爸爸.,,,,,,,,,,,,,1,,,,,,,
D21051,吃玉米.,,,,,,,,,,,,,,,,,,,,
D21052,爸爸.,,,,,,,,,,,,,,,,,,,,
D21053,雞蛋.,,,,,,,,,,,,,,,,,,,,
D21054,那你要吃嗎?,,,,,,,,,,,,,,,,,,,,
D21055,你要吃嗎?,,,,,,,,,,,,,,,,,,,,
D21056,你要吃這個蛋蛋嗎?,1,,,,,,,,,,,,,,,,,,,
D21057,媽媽你要吃嗎?,,,,,,,,,,,,,,,,,,,,
D21058,好了我等一下馬上,,,,,,,,,,,,,,,,,,,,
D21059,我馬上弄好我就幫你弄.,,,,,,,1,,,,,,,,,,1,,1,
D21060,好了夾好了.,,,,,,1,1,,,,,,,,,,,,,
D21061,這個吐司夾在一起.,1,,,,,,,,,,,,,,,,,,,
D21062,嗯還有.,,,,,,,,,,,,,,,,,,,,
D21063,等一下我先那個紅蘿蔔是爸爸的.,1,,1,,,,,,,,,,,,,,,,,
D21064,早餐來了.,,,,,,1,,,,,,,,,,,,,,
D21065,可以.,,,,,,,,,,,,,,,,,,,,
D21066,唉唷又掉了.,,,,,,1,,,,,,,,,,,,,,
D21067,可是我還想要玩耶.,,,,,,,,,,,,,,,,,,1,,
D21068,老闆.,,,,,,,,,,,,,,,,,,,,
D21069,可是我還想要玩欸.,,,,,,,,,,,,,,,,,,1,,
D21070,為什麼要換下一個?,1,,,,,,,,,,,,,,,,,,,
D21071,沒有啊.,,,,,,,,,,,,,,,,,,,,
D21072,不是.,,,,,,,,,,,,,,,,,,,,
D21073,我在排隊.,,,,,,1,,,,,,,,,,,,,,
D21074,我跟你一起.,,,,,,,,,,,,,,,,,,,,
D21075,這個怎麼裝啊?,1,,,,,,,,,,,,,,,,,,,
D21076,我來我來.,,,,,,,,,,,,,,,,,,,,
D21077,阿姨家有雞蛋.,,,,,,,,,,,,,,,,1,,,,
D21078,嗯沒有.,,,,,,,,,,,,,,,,,,,,
D21079,只有雞蛋.,,,,,,,,,,,,,,,,,,,,
D21080,完成.,,,,,,,1,,,,,,,,,,,,,
D21081,那個肉肉.,1,,,,,,,,,,,,,,,,,,,
D21082,我會變船.,,,,,,,,,,,,,,,,,,,,
D21083,不用這樣就好.,,,,,,,,,,,,,,,,,,,,
D21084,嗯飛機.,,,,,,,,,,,,,,,,,,,,
D21085,飛機囉.,,,,,,,,,,,,,,,,,,,,
D21086,載別人.,,,,,,,,,,,,,,,,,,,,
D21087,爸爸.,,,,,,,,,,,,,,,,,,,,
D21088,喔壞掉了.,,,,,,1,1,,,,,,,,,,,,,
D21089,不用.,,,,,,,,,,,,,,,,,,,,
D21090,需要來幫忙.,,,,,,,,,,,,,,,,,1,,,
D21091,需要你幫忙.,,,,,,,,,,,,,,,,,,,,
D21092,那個.,1,,,,,,,,,,,,,,,,,,,
D21094,嗯我不知道.,,,,,,,,,,,,,,,,,,,,
D21095,不會.,,,,,,,,,,,,,,,,,,,,
D21096,直升機.,,,,,,,,,,,,,,,,,,,,
D21097,這個是什麼?,1,,,,,,,,,,,,,,,,,,,
D21098,飛機啊.,,,,,,,,,,,,,,,,,,,,
D21099,不會.,,,,,,,,,,,,,,,,,,,,
D21100,喔飛不起來欸.,,,,,,,,1,,1,,,,,,,,,,
E01001,做這個.,1,,,,,,,,,,,,,,,,,,,
E01002,呃房子.,,,,,,,,,,,,,,,,,,,,
E01003,紅色.,,,,,,,,,,,,,,,,,,,,
E01004,嗯長長的形狀.,,,,1,,,,,,,,,,,,,,,,
E01005,然後它變成這樣.,,,,,,,1,,,,,,,,,,,,,
E01006,一個城堡.,1,,,,,,,,,,,,,,,,,,,
E01007,黃色.,,,,,,,,,,,,,,,,,,,,
E01008,紫色.,,,,,,,,,,,,,,,,,,,,
E01009,藍色.,,,,,,,,,,,,,,,,,,,,
E01010,嗯一二三四五.,,,,,,,,,,,,,,,,,,,,
E01011,六七.,,,,,,,,,,,,,,,,,,,,
E01012,黃色.,,,,,,,,,,,,,,,,,,,,
E01013,嗯藍色.,,,,,,,,,,,,,,,,,,,,
E01014,紅色.,,,,,,,,,,,,,,,,,,,,
E01015,一二三四.,,,,,,,,,,,,,,,,,,,,
E01016,媽媽.,,,,,,,,,,,,,,,,,,,,
E01017,我好愛你.,,,,,,,,,,,,,,,,,,,,
E01018,媽媽這好像一個樓梯.,1,,,,,,,,,,,,,,,,,,,
E01019,嗯這是爬上去.,,,,,,,,1,,,,,,,,,,,,
E01020,嗯長長的.,,,1,,,,,,,,,,,,,,,,,
E01021,嗯你看.,,,,,,,,,,,,,,,,,,,,
E01022,嗯收回去.,,,,,,,,1,,,,,,,,,,,,
E01023,你跟我一起收.,,,,,,,,,,,,,,,,,,,,
E01024,嗯有人.,,,,,,,,,,,,,,,,1,,,,
E01025,有人在裡面.,,,,,,,,,,,,,,,,1,,,,
E01026,嗯做事情.,,,,,,,,,,,,,,,,,,,,
E01027,嗯做要買東西.,,,,,,,,,,,,,,,,,,,,
E01028,買菜.,,,,,,,,,,,,,,,,,,,,
E01030,嗯放水果.,,,,,,,,,,,,,,,,,,,,
E01031,呃葡萄的水果.,,,,1,,,,,,,,,,,,,,,,
E01032,還有那個噎把這個長長的收進去.,1,,1,,,,,1,,,,,,1,,,,,,
E01033,它怎麼收?,,,,,,,,,,,,,,,,,,,,
E01034,還有蘋果.,,,,,,,,,,,,,,,,,,,,
E01035,兔子.,,,,,,,,,,,,,,,,,,,,
E01038,沒有.,,,,,,,,,,,,,,,,,,,,
E01039,小熊.,,,,,,,,,,,,,,,,,,,,
E01040,這個剪刀.,1,,,,,,,,,,,,,,,,,,,
E01041,不知道.,,,,,,,,,,,,,,,,,,,,
E01042,這個是什麼?,1,,,,,,,,,,,,,,,,,,,
E01043,是夾這個的嗎?,1,,1,,,,,,,,,,,,,,,,,
E01044,嗯剛一模一樣的剪刀.,,,,1,,,,,,,,,,,,,,,,
E01046,就是這樣.,,,,,,,,,,,,,,,,,,,,
E01047,Ok繃.,,,,,,,,,,,,,,,,,,,,
E01048,假裝.,,,,,,,,,,,,,,,,,,,,
E01049,貼.,,,,,,,,,,,,,,,,,,,,
E01050,牠跌倒.,,,,,,,1,,,,,,,,,,,,,
E01051,這是這樣子的嗎?,,,1,,,,,,,,,,,,,,,,,
E01052,打針.,,,,,,,,,,,,,,,,,,,,
E01053,這什麼?,,,,,,,,,,,,,,,,,,,,
E01054,這什麼?,,,,,,,,,,,,,,,,,,,,
E01055,打不開.,,,,,,,,,,1,,,,,,,,,,
E01056,嗯裝上去的.,,,1,,,,,1,,,,,,,,,,,,
E01057,我裝.,,,,,,,,,,,,,,,,,,,,
E01058,不是.,,,,,,,,,,,,,,,,,,,,
E01060,你看.,,,,,,,,,,,,,,,,,,,,
E01062,為什麼裝不上去?,,,,,,,,,,1,,,,,,,,,,
E01063,那這個裝是什麼的?,1,,1,,,,,,,,,,,,,,,,,
E01065,多喝水.,,,,,,,,,,,,,,,,,,,,
E01066,嗯為什麼要假的?,,,1,,,,,,,,,,,,,,,,,
E01067,收回去吧.,,,,,,,,1,,,,,,,,,,,,
E01068,他有.,,,,,,,,,,,,,,,,,,,,
E01069,嗯他那個他那個也是跌倒.,1,,,,,,1,,,,,,,,,,,,,
E01070,他是.,,,,,,,,,,,,,,,,,,,,
E01071,弄完了.,,,,,,1,1,,,,,,,,,,,,,
E01072,我弄完他了.,,,,,,1,1,,,,,,,,,,,,,
E01073,這個.,1,,,,,,,,,,,,,,,,,,,
E01074,像切菜.,,,,,,,,,,,,,,,,,,,,
E01076,溫度計.,,,,,,,,,,,,,,,,,,,,
E01078,有變紅色.,,,,,,,,,,,,,,,,,,,,
E01079,紅色.,,,,,,,,,,,,,,,,,,,,
E01080,打針.,,,,,,,,,,,,,,,,,,,,
E01081,像我昨天一樣.,,,,,,,,,,,,,,,,,,,,
E01082,我家也有.,,,,,,,,,,,,,,,,,,,,
E01083,但都不知道在那?,,,,,,,,,,,,,1,,,,,1,,
E01084,而且回家喝水.,,,,,,,,,,,,,,,,,1,1,,
E01085,還有嗎?,,,,,,,,,,,,,,,,,,,,
E01086,收完了.,,,,,,1,1,,,,,,,,,,,,,
E01087,媽媽它是怎麼玩?,,,,,,,,,,,,,,,,,,,,
E01088,菜菜.,,,,,,,,,,,,,,,,,,,,
E01089,菜菜是在這的.,,,1,,,,,,,,,,1,,,,,,,
E01090,我想先做這.,,,,,,,,,,,,,,,,,,,,1
E01091,它不是這一個.,1,,,,,,,,,,,,,,,,,,,
E01092,沒有.,,,,,,,,,,,,,,,,,,,,
E01093,對耶.,,,,,,,,,,,,,,,,,,,,
E01094,他的眼睛.,,,,1,,,,,,,,,,,,,,,,
E01096,疑下面這個.,1,,,,,,,,,,,,,,,,,,,
E01098,這好像是邊邊.,,,,,,,,,,,,,,,,,,,,
E01099,嗯這個不是.,1,,,,,,,,,,,,,,,,,,,
E01100,長頸鹿.,,,,,,,,,,,,,,,,,,,,
E03001,熊熊玩的.,,,1,,,,,,,,,,,,,,,,,
E03002,這熊熊玩的.,,,1,,,,,,,,,,,,,,,,,
E03003,這是熊熊玩的.,,,1,,,,,,,,,,,,,,,,,
E03004,我要蓋房子.,,,,,,,,,,,,,,,,,,,,
E03005,蓋房子.,,,,,,,,,,,,,,,,,,,,
E03006,五樓.,,,,,,,,,,,,,,,,,,,,
E03007,跟三樓的沒有.,,,1,,,,,,,,,,,,,,,,,
E03008,用倒.,,,,,,,1,,,,,,,,,,,,,
E03009,這是黏在一起的.,,,1,,,,,,,,,,1,,,,,,,
E03012,然後要出去就要叫我.,,,,,,,,1,,,,,,,,,,,1,
E03013,我就可以把這個門打開了.,1,,,,,1,1,,,,,,,1,,,,,,
E03014,然後要進來我也會把這個門打開.,1,,,,,,1,1,,,,,,1,,,,,,
